id,name,businessUrl,categoryId,categoryName
109466,flowersfast-US-KLFIX,https://www.flowersfast.com,4074,Luggage & Bags
102510,Fnp-IN-KLWL7,https://www.fnp.com,2050,Furniture
101802,Foodlion-US-KLTESTED,https://www.foodlion.com,2050,Furniture
96350,Footlocker-IT-KLWL1,https://www.footlocker.it,126,Apparel & Accessories
95878,Forhome-IT-KLFIX,https://www.forhome.it,126,Apparel & Accessories
109647,fortunatochocolate-US-KLFIX,https://fortunatochocolate.com/,4074,Luggage & Bags
97410,Fotoerhardt-DE-KLFIX,https://wwwfoto-erhardt.de,1164,Cameras & Optics
97446,Fourniresto-FR-KLFIX,https://wwwfourniresto.com,940,Business & Industrial
109832,fourseasons-US-KLFIX,https://shop.fourseasons.com,4074,Luggage & Bags
97584,Foxydry-ES-KLFIX,https://wwwfoxydry.com,2050,Furniture
95856,Foxydry-IE-KLFIX,https://www.foxydry.com,2050,Furniture
97587,Foxydry-UK-KLTESTED,https://wwwfoxydry.com,2050,Furniture
96213,Franceattelage-FR-KLWL1,https://www.france-attelage.com,5353,Vehicles & Parts
102596,FranceAttelage-FR-KLWL8,https://www.france-attelage.com,2171,Hardware
97447,Franceherboristerie-FR-KLFIX,https://wwwfrance-herboristerie.com,2693,Health & Beauty
96225,Franzis-DE-KLFIX,https://www.franzis.de,5353,Vehicles & Parts
97483,Fratellimugnaini-IT-KLFIX,https://wwwfratellimugnaini.com,1686,"Food, Beverages & Tobacco"
109455,freeskycycle-US-KLFIX,https://www.freeskycycle.com,4074,Luggage & Bags
97371,Freshfarm-AT-KLFIX,https://wwwfreshfarm.it,1686,"Food, Beverages & Tobacco"
97372,Freshfarm-BE-KLFIX,https://wwwfreshfarm.it,1686,"Food, Beverages & Tobacco"
95741,Freshfarm-CZ-KLFIX,https://www.freshfarm.it,1686,"Food, Beverages & Tobacco"
97376,Freshfarm-DE-KLFIX,https://wwwfreshfarm.it,1686,"Food, Beverages & Tobacco"
97377,Freshfarm-DK-KLFIX,https://wwwfreshfarm.it,1686,"Food, Beverages & Tobacco"
97378,Freshfarm-ES-KLFIX,https://wwwfreshfarm.it,1686,"Food, Beverages & Tobacco"
97379,Freshfarm-FI-KLFIX,https://wwwfreshfarm.it,1686,"Food, Beverages & Tobacco"
97380,Freshfarm-FR-KLFIX,https://wwwfreshfarm.it,1686,"Food, Beverages & Tobacco"
